"","dog","sample","burst.timestamp","sample.timestamp","behaviour","X","Y","Z","index"
"388","woody",95830,"08:34.0","08:47.7","eat",1802,2126,1596,20
"389","woody",95831,"08:34.0","08:47.8","eat",1560,2146,1654,20
"390","woody",95832,"08:34.0","08:47.9","eat",1773,2123,1627,20
"391","woody",95833,"08:34.0","08:48.0","eat",1718,2100,1570,20
"392","woody",95834,"08:34.0","08:48.1","eat",1799,2137,1374,20
"393","woody",95835,"08:34.0","08:48.2","eat",1843,2155,1473,20
"394","woody",95836,"08:34.0","08:48.3","eat",1945,2095,1544,20
"395","woody",95837,"08:34.0","08:48.4","eat",1999,2108,1622,20
"396","woody",95838,"08:34.0","08:48.5","eat",2078,2125,1663,20
"397","woody",95839,"08:34.0","08:48.6","eat",2155,2107,1664,20
"398","woody",95840,"08:34.0","08:48.7","eat",2183,2130,1624,20
"399","woody",95841,"08:34.0","08:48.8","eat",2220,2145,1578,20
"400","woody",95842,"08:34.0","08:48.9","eat",2231,2129,1579,20
"401","woody",95863,"08:34.0","08:51.0","eat",1783,2042,1631,21
"402","woody",95864,"08:34.0","08:51.1","eat",1719,2163,1703,21
"403","woody",95865,"08:34.0","08:51.2","eat",1624,2221,1736,21
"404","woody",95866,"08:34.0","08:51.3","eat",1677,2268,1682,21
"405","woody",95867,"08:34.0","08:51.4","eat",1742,2145,1685,21
"406","woody",95868,"08:34.0","08:51.5","eat",1752,2147,1722,21
"407","woody",95869,"08:34.0","08:51.6","eat",1805,2105,1659,21
"408","woody",95870,"08:34.0","08:51.7","eat",1775,2117,1647,21
"409","woody",95871,"08:34.0","08:51.8","eat",1729,2162,1657,21
"410","woody",95872,"08:34.0","08:51.9","eat",1817,2086,1649,21
"411","woody",95873,"08:34.0","08:52.0","eat",1816,2189,1636,21
"412","woody",95874,"08:55.0","08:55.0","eat",1604,2152,1687,21
"413","woody",95875,"08:55.0","08:55.1","eat",1769,2169,1627,21
"414","woody",95876,"08:55.0","08:55.2","eat",1773,2137,1642,21
"415","woody",95877,"08:55.0","08:55.3","eat",1783,2151,1652,21
"416","woody",95878,"08:55.0","08:55.4","eat",1824,2124,1636,21
"417","woody",95879,"08:55.0","08:55.5","eat",1904,2191,1540,21
"418","woody",95880,"08:55.0","08:55.6","eat",1784,2151,1649,21
"419","woody",95881,"08:55.0","08:55.7","eat",1765,2137,1605,21
"420","woody",95882,"08:55.0","08:55.8","eat",1805,2169,1622,21
"421","woody",95883,"08:55.0","08:55.9","eat",1762,2142,1672,22
"422","woody",95884,"08:55.0","08:56.0","eat",1782,2155,1658,22
"423","woody",95885,"08:55.0","08:56.1","eat",1815,2190,1612,22
"424","woody",95886,"08:55.0","08:56.2","eat",1658,2225,1603,22
"425","woody",95887,"08:55.0","08:56.3","eat",1808,2199,1619,22
"426","woody",95888,"08:55.0","08:56.4","eat",1692,2217,1686,22
"427","woody",95889,"08:55.0","08:56.5","eat",1795,2166,1583,22
"428","woody",95890,"08:55.0","08:56.6","eat",1688,2110,1580,22
"429","woody",95891,"08:55.0","08:56.7","eat",1737,2161,1638,22
"430","woody",95892,"08:55.0","08:56.8","eat",1748,2130,1675,22
"431","woody",95893,"08:55.0","08:56.9","eat",1873,2158,1662,22
"432","woody",95894,"08:55.0","08:57.0","eat",1877,2221,1555,22
"433","woody",95895,"08:55.0","08:57.1","eat",1743,2142,1672,22
"434","woody",95896,"08:55.0","08:57.2","eat",1796,2190,1573,22
"435","woody",95897,"08:55.0","08:57.3","eat",1755,2179,1672,22
"436","woody",95898,"08:55.0","08:57.4","eat",1800,2161,1643,22
"437","woody",95899,"08:55.0","08:57.5","eat",1808,2148,1619,22
"438","woody",95900,"08:55.0","08:57.6","eat",1849,2127,1621,22
"439","woody",95901,"08:55.0","08:57.7","eat",1889,2166,1565,22
"440","woody",95902,"08:55.0","08:57.8","eat",1795,2163,1633,22
"441","woody",95903,"08:55.0","08:57.9","eat",1810,2111,1644,23
"442","woody",95904,"08:55.0","08:58.0","eat",1814,2165,1595,23
"443","woody",95905,"08:55.0","08:58.1","eat",1850,2147,1532,23
"444","woody",95906,"08:55.0","08:58.2","eat",1805,2163,1581,23
"445","woody",95907,"08:55.0","08:58.3","eat",1727,2133,1664,23
"446","woody",95908,"08:55.0","08:58.4","eat",1755,2156,1635,23
"447","woody",95909,"08:55.0","08:58.5","eat",1681,2146,1644,23
"448","woody",95910,"08:55.0","08:58.6","eat",1754,2171,1660,23
"449","woody",95911,"08:55.0","08:58.7","eat",1780,2145,1650,23
"450","woody",95912,"08:55.0","08:58.8","eat",1776,2096,1493,23
"451","woody",95913,"08:55.0","08:58.9","eat",1810,2150,1644,23
"452","woody",95914,"08:55.0","08:59.0","eat",1755,2138,1658,23
"453","woody",95915,"08:55.0","08:59.1","eat",1765,2118,1631,23
"454","woody",95916,"08:55.0","08:59.2","eat",1853,2140,1553,23
"455","woody",95917,"08:55.0","08:59.3","eat",1809,2153,1659,23
"456","woody",95918,"08:55.0","08:59.4","eat",1746,2113,1657,23
"457","woody",95919,"08:55.0","08:59.5","eat",1784,2142,1643,23
"458","woody",95920,"08:55.0","08:59.6","eat",1697,2098,1655,23
"459","woody",95921,"08:55.0","08:59.7","eat",1756,2120,1661,23
"460","woody",95922,"08:55.0","08:59.8","eat",1789,2134,1711,23
"461","woody",95923,"08:55.0","08:59.9","eat",1802,2178,1638,24
"462","woody",95924,"08:55.0","09:00.0","eat",1836,2173,1634,24
"463","woody",95925,"08:55.0","09:00.1","eat",1706,2174,1676,24
"464","woody",95926,"08:55.0","09:00.2","eat",1763,2160,1663,24
"465","woody",95927,"08:55.0","09:00.3","eat",1766,2171,1646,24
"466","woody",95928,"08:55.0","09:00.4","eat",1773,2180,1636,24
"467","woody",95929,"08:55.0","09:00.5","eat",1822,2159,1615,24
"468","woody",95930,"08:55.0","09:00.6","eat",1802,2163,1527,24
"469","woody",95931,"08:55.0","09:00.7","eat",1764,2144,1616,24
"470","woody",95932,"08:55.0","09:00.8","eat",1761,2125,1633,24
"471","woody",95933,"08:55.0","09:00.9","eat",1747,2099,1694,24
"472","woody",95934,"08:55.0","09:01.0","eat",1782,2123,1653,24
"473","woody",95935,"08:55.0","09:01.1","eat",1757,2169,1686,24
"474","woody",95936,"08:55.0","09:01.2","eat",1736,2122,1663,24
"475","woody",95937,"08:55.0","09:01.3","eat",1747,2142,1695,24
"476","woody",95938,"08:55.0","09:01.4","eat",1774,2125,1624,24
"477","woody",95939,"08:55.0","09:01.5","eat",1801,2100,1660,24
"478","woody",95940,"08:55.0","09:01.6","eat",1671,2094,1679,24
"479","woody",95941,"08:55.0","09:01.7","eat",1761,2089,1618,24
"480","woody",95942,"08:55.0","09:01.8","eat",1720,2162,1668,24
"481","woody",95943,"08:55.0","09:01.9","eat",1769,2185,1672,25
"482","woody",95944,"08:55.0","09:02.0","eat",1770,2159,1679,25
"483","woody",95945,"08:55.0","09:02.1","eat",1781,2128,1590,25
"484","woody",95946,"08:55.0","09:02.2","eat",1803,2149,1654,25
"485","woody",95947,"08:55.0","09:02.3","eat",1761,2139,1612,25
"486","woody",95948,"08:55.0","09:02.4","eat",1734,2093,1724,25
"487","woody",95949,"08:55.0","09:02.5","eat",1796,2147,1630,25
"488","woody",95950,"08:55.0","09:02.6","eat",1862,2168,1585,25
"489","woody",95951,"08:55.0","09:02.7","eat",1756,2144,1660,25
"490","woody",95952,"08:55.0","09:02.8","eat",1799,2165,1578,25
"491","woody",95953,"08:55.0","09:02.9","eat",1587,2205,1675,25
"492","woody",95954,"08:55.0","09:03.0","eat",1798,2151,1647,25
"493","woody",95955,"08:55.0","09:03.1","eat",1793,2142,1617,25
"494","woody",95956,"08:55.0","09:03.2","eat",1794,2204,1612,25
"495","woody",95957,"08:55.0","09:03.3","eat",1761,2195,1650,25
"496","woody",95958,"08:55.0","09:03.4","eat",1776,2179,1670,25
"497","woody",95959,"08:55.0","09:03.5","eat",1774,2180,1654,25
"498","woody",95960,"08:55.0","09:03.6","eat",1789,2070,1643,25
"499","woody",95961,"08:55.0","09:03.7","eat",1796,2094,1581,25
"500","woody",95962,"08:55.0","09:03.8","eat",1754,2149,1663,25
"501","woody",95963,"08:55.0","09:03.9","eat",1771,2099,1670,26
"502","woody",95964,"08:55.0","09:04.0","eat",1666,2146,1604,26
"503","woody",95965,"08:55.0","09:04.1","eat",1804,2255,1559,26
"504","woody",95966,"08:55.0","09:04.3","eat",1756,2090,1638,26
"505","woody",95967,"08:55.0","09:04.4","eat",1742,2129,1727,26
"506","woody",95968,"08:55.0","09:04.5","eat",1794,2086,1680,26
"507","woody",95969,"08:55.0","09:04.6","eat",1879,2132,1505,26
"508","woody",95970,"08:55.0","09:04.7","eat",1759,2166,1645,26
"509","woody",95971,"08:55.0","09:04.8","eat",1804,2164,1589,26
"510","woody",95972,"08:55.0","09:04.9","eat",1681,2117,1700,26
"511","woody",95973,"08:55.0","09:05.0","eat",1795,2131,1626,26
"512","woody",95974,"08:55.0","09:05.1","eat",1803,2148,1642,26
"513","woody",95975,"08:55.0","09:05.2","eat",1824,2111,1518,26
"514","woody",95976,"08:55.0","09:05.3","eat",1844,2132,1613,26
"515","woody",95977,"08:55.0","09:05.4","eat",1767,2113,1651,26
"516","woody",95978,"08:55.0","09:05.5","eat",1757,2095,1661,26
"517","woody",95979,"08:55.0","09:05.6","eat",1789,2141,1609,26
"518","woody",95980,"08:55.0","09:05.7","eat",1817,2167,1616,26
"519","woody",95981,"08:55.0","09:05.8","eat",1764,2174,1622,26
"520","woody",95982,"08:55.0","09:05.9","eat",1839,2119,1639,26
"521","woody",95983,"08:55.0","09:06.0","eat",1832,2138,1620,27
"522","woody",95984,"08:55.0","09:06.1","eat",1884,2216,1619,27
"523","woody",95985,"08:55.0","09:06.2","eat",1754,2173,1655,27
"524","woody",95986,"08:55.0","09:06.3","eat",1769,2169,1572,27
"525","woody",95987,"08:55.0","09:06.4","eat",1698,2157,1644,27
"526","woody",95988,"08:55.0","09:06.5","eat",1805,2163,1628,27
"527","woody",95989,"08:55.0","09:06.6","eat",1756,2180,1631,27
"528","woody",95990,"08:55.0","09:06.7","eat",1798,2181,1641,27
"529","woody",95991,"08:55.0","09:06.8","eat",1827,2152,1620,27
"530","woody",95992,"08:55.0","09:06.9","eat",1896,2195,1549,27
"531","woody",95993,"08:55.0","09:07.0","eat",1794,2147,1644,27
"532","woody",95994,"08:55.0","09:07.1","eat",1790,2177,1629,27
"533","woody",95995,"08:55.0","09:07.2","eat",1806,2172,1568,27
"534","woody",95996,"08:55.0","09:07.3","eat",1787,2197,1638,27
"535","woody",95997,"08:55.0","09:07.4","eat",1777,2123,1648,27
"536","woody",95998,"08:55.0","09:07.5","eat",1767,2147,1690,27
"537","woody",95999,"08:55.0","09:07.6","eat",1774,2205,1634,27
"538","woody",96000,"08:55.0","09:07.7","eat",1757,2224,1638,27
"539","woody",96001,"08:55.0","09:07.8","eat",1788,2173,1663,27
"540","woody",96002,"08:55.0","09:07.9","eat",1803,2186,1620,27
"541","woody",96003,"08:55.0","09:08.0","eat",1791,2176,1578,28
"542","woody",96004,"08:55.0","09:08.1","eat",1830,2200,1648,28
"543","woody",96005,"08:55.0","09:08.2","eat",1794,2143,1639,28
"544","woody",96006,"08:55.0","09:08.3","eat",1789,2192,1623,28
"545","woody",96007,"08:55.0","09:08.4","eat",1714,2173,1644,28
"546","woody",96008,"08:55.0","09:08.5","eat",1815,2181,1611,28
"547","woody",96009,"08:55.0","09:08.6","eat",1773,2154,1626,28
"548","woody",96010,"08:55.0","09:08.7","eat",1806,2168,1643,28
"549","woody",96011,"08:55.0","09:08.8","eat",1732,2191,1657,28
"550","woody",96012,"08:55.0","09:08.9","eat",1814,2201,1599,28
"551","woody",96013,"08:55.0","09:09.0","eat",1754,2192,1636,28
"552","woody",96014,"08:55.0","09:09.1","eat",1814,2181,1668,28
"553","woody",96015,"08:55.0","09:09.2","eat",1794,2150,1639,28
"554","woody",96016,"08:55.0","09:09.3","eat",1831,2270,1595,28
"555","woody",96017,"08:55.0","09:09.4","eat",1773,2170,1638,28
"556","woody",96018,"08:55.0","09:09.5","eat",1752,2043,1655,28
"557","woody",96019,"08:55.0","09:09.6","eat",1750,2141,1571,28
"558","woody",96020,"08:55.0","09:09.7","eat",1747,2194,1561,28
"559","woody",96021,"08:55.0","09:09.8","eat",1870,2155,1543,28
"560","woody",96022,"08:55.0","09:09.9","eat",1932,2143,1551,28
"561","gr",96022,"28:41.0","28:55.0","eat",2375,2287,1602,29
"562","gr",96022,"28:41.0","28:55.1","eat",2362,2154,1689,29
"563","gr",96022,"28:41.0","28:55.2","eat",2387,2133,1669,29
"564","gr",96022,"28:41.0","28:55.3","eat",2424,2147,1693,29
"565","gr",96022,"28:41.0","28:55.4","eat",2397,2205,1629,29
"566","gr",96022,"28:41.0","28:55.5","eat",2276,2202,1577,29
"567","gr",96022,"28:41.0","28:55.6","eat",2311,2094,1599,29
"568","gr",96022,"28:41.0","28:55.7","eat",2451,2195,1600,29
"569","gr",96022,"28:41.0","28:55.8","eat",2300,2134,1695,29
"570","gr",96022,"28:41.0","28:55.9","eat",2356,2124,1618,29
"571","gr",96022,"28:41.0","28:56.0","eat",2281,2202,1558,29
"572","gr",96022,"28:41.0","28:56.1","eat",2356,2124,1724,29
"573","gr",96022,"28:41.0","28:56.2","eat",2303,2192,1659,29
"574","gr",96022,"28:41.0","28:56.3","eat",2185,2232,1534,29
"575","gr",96022,"28:41.0","28:56.4","eat",2252,2131,1656,29
"576","gr",96022,"28:41.0","28:56.5","eat",2348,2162,1639,29
"577","gr",96022,"28:41.0","28:56.6","eat",2348,2161,1677,29
"578","gr",96022,"28:41.0","28:56.7","eat",2305,2209,1607,29
"579","gr",96022,"28:41.0","28:56.8","eat",2232,2182,1656,29
"580","gr",96022,"28:41.0","28:56.9","eat",2364,2150,1688,29
"581","gr",96022,"28:41.0","28:57.0","eat",2350,2222,1603,30
"582","gr",96022,"28:41.0","28:57.1","eat",2253,2090,1646,30
"583","gr",96022,"28:41.0","28:57.2","eat",2350,2150,1651,30
"584","gr",96022,"28:41.0","28:57.3","eat",2308,2176,1639,30
"585","gr",96022,"28:41.0","28:57.4","eat",2245,2172,1593,30
"586","gr",96022,"28:41.0","28:57.5","eat",2281,2125,1680,30
"587","gr",96022,"28:41.0","28:57.6","eat",2302,2149,1672,30
"588","gr",96022,"28:41.0","28:57.7","eat",2344,2272,1592,30
"589","gr",96022,"28:41.0","28:57.8","eat",2262,2148,1659,30
"590","gr",96022,"28:41.0","28:57.9","eat",2358,2143,1626,30
"591","gr",96022,"28:41.0","28:58.0","eat",2253,2141,1612,30
"592","gr",96022,"28:41.0","28:58.1","eat",2388,2186,1668,30
"593","gr",96022,"28:41.0","28:58.2","eat",2267,2122,1606,30
"594","gr",96022,"28:41.0","28:58.3","eat",2309,2136,1662,30
"595","gr",96022,"28:41.0","28:58.4","eat",2345,2238,1640,30
"596","gr",96022,"28:41.0","28:58.5","eat",2253,2105,1636,30
"597","gr",96022,"28:41.0","28:58.6","eat",2360,2178,1687,30
"598","gr",96022,"28:41.0","28:58.7","eat",2271,2183,1595,30
"599","gr",96022,"28:41.0","28:58.8","eat",2277,2073,1564,30
"600","gr",96022,"28:41.0","28:58.9","eat",2345,2184,1702,30
"601","gr",96022,"29:02.0","29:03.0","eat",2211,2177,1514,31
"602","gr",96022,"29:02.0","29:03.1","eat",2277,2233,1664,31
"603","gr",96022,"29:02.0","29:03.2","eat",2091,2247,1543,31
"604","gr",96022,"29:02.0","29:03.3","eat",2055,2177,1600,31
"605","gr",96022,"29:02.0","29:03.4","eat",2006,2174,1623,31
"606","gr",96022,"29:02.0","29:03.5","eat",1891,2126,1538,31
"607","gr",96022,"29:02.0","29:03.6","eat",1828,2446,1931,31
"608","gr",96022,"29:02.0","29:03.7","eat",2268,2214,1688,31
"609","gr",96022,"29:02.0","29:03.8","eat",2281,2101,1489,31
"610","gr",96022,"29:02.0","29:03.9","eat",2279,2395,1779,31
"611","gr",96022,"29:02.0","29:04.0","eat",2443,2145,1598,31
"612","gr",96022,"29:02.0","29:04.1","eat",2440,2302,1593,31
"613","gr",96022,"29:02.0","29:04.2","eat",2393,2020,1697,31
"614","gr",96022,"29:02.0","29:04.3","eat",2282,2129,1793,31
"615","gr",96022,"29:02.0","29:04.4","eat",2490,2176,1698,31
"616","gr",96022,"29:02.0","29:04.5","eat",2425,2214,1675,31
"617","gr",96022,"29:02.0","29:04.6","eat",2393,2237,1607,31
"618","gr",96022,"29:02.0","29:04.7","eat",2299,2257,1614,31
"619","gr",96022,"29:02.0","29:04.8","eat",2347,2151,1729,31
"620","gr",96022,"29:02.0","29:04.9","eat",2370,2222,1677,31
"621","gr",96022,"29:02.0","29:05.0","eat",2243,2203,1630,32
"622","gr",96022,"29:02.0","29:05.1","eat",2315,2135,1709,32
"623","gr",96022,"29:02.0","29:05.2","eat",2400,2152,1697,32
"624","gr",96022,"29:02.0","29:05.3","eat",2286,2101,1648,32
"625","gr",96022,"29:02.0","29:05.4","eat",2405,2222,1629,32
"626","gr",96022,"29:02.0","29:05.5","eat",2361,2161,1665,32
"627","gr",96022,"29:02.0","29:05.6","eat",2358,2168,1654,32
"628","gr",96022,"29:02.0","29:05.7","eat",2348,2144,1640,32
"629","gr",96022,"29:02.0","29:05.8","eat",2371,2078,1654,32
"630","gr",96022,"29:02.0","29:05.9","eat",2360,2145,1617,32
"631","gr",96022,"29:02.0","29:06.0","eat",2428,2156,1716,32
"632","gr",96022,"29:02.0","29:06.1","eat",2323,2194,1620,32
"633","gr",96022,"29:02.0","29:06.2","eat",2377,2157,1646,32
"634","gr",96022,"29:02.0","29:06.3","eat",2287,2210,1624,32
"635","gr",96022,"29:02.0","29:06.4","eat",2329,2101,1718,32
"636","gr",96022,"29:02.0","29:06.5","eat",2230,2190,1595,32
"637","gr",96022,"29:02.0","29:06.6","eat",2328,2198,1563,32
"638","gr",96022,"29:02.0","29:06.7","eat",2390,2178,1744,32
"639","gr",96022,"29:02.0","29:06.8","eat",2317,2226,1630,32
"640","gr",96022,"29:02.0","29:06.9","eat",2370,2172,1614,32
"641","gr",96022,"29:02.0","29:07.0","eat",2293,2224,1645,33
"642","gr",96022,"29:02.0","29:07.1","eat",2354,2201,1742,33
"643","gr",96022,"29:02.0","29:07.2","eat",2267,2159,1604,33
"644","gr",96022,"29:02.0","29:07.3","eat",2310,2178,1615,33
"645","gr",96022,"29:02.0","29:07.4","eat",2311,2167,1743,33
"646","gr",96022,"29:02.0","29:07.5","eat",2293,2248,1640,33
"647","gr",96022,"29:02.0","29:07.6","eat",2286,2184,1599,33
"648","gr",96022,"29:02.0","29:07.7","eat",2363,2183,1733,33
"649","gr",96022,"29:02.0","29:07.8","eat",2333,2165,1619,33
"650","gr",96022,"29:02.0","29:07.9","eat",2381,2153,1647,33
"651","gr",96022,"29:02.0","29:08.0","eat",2319,2183,1617,33
"652","gr",96022,"29:02.0","29:08.1","eat",2343,2112,1741,33
"653","gr",96022,"29:02.0","29:08.2","eat",2295,2201,1622,33
"654","gr",96022,"29:02.0","29:08.3","eat",2293,2191,1580,33
"655","gr",96022,"29:02.0","29:08.4","eat",2363,2084,1733,33
"656","gr",96022,"29:02.0","29:08.5","eat",2296,2182,1600,33
"657","gr",96022,"29:02.0","29:08.6","eat",2378,2199,1623,33
"658","gr",96022,"29:02.0","29:08.7","eat",2322,2187,1603,33
"659","gr",96022,"29:02.0","29:08.8","eat",2334,2170,1697,33
"660","gr",96022,"29:02.0","29:08.9","eat",2233,2214,1593,33
"661","gr",96022,"29:02.0","29:09.0","eat",2326,2176,1659,34
"662","gr",96022,"29:02.0","29:09.1","eat",2373,2198,1646,34
"663","gr",96022,"29:02.0","29:09.2","eat",2343,2184,1616,34
"664","gr",96022,"29:02.0","29:09.3","eat",2312,2205,1644,34
"665","gr",96022,"29:02.0","29:09.4","eat",2388,2247,1615,34
"666","gr",96022,"29:02.0","29:09.5","eat",2298,2143,1623,34
"667","gr",96022,"29:02.0","29:09.6","eat",2370,2141,1674,34
"668","gr",96022,"29:02.0","29:09.7","eat",2297,2189,1650,34
"669","gr",96022,"29:02.0","29:09.8","eat",2242,2224,1536,34
"670","gr",96022,"29:02.0","29:09.9","eat",2269,2173,1722,34
"671","gr",96022,"29:02.0","29:10.0","eat",2340,2147,1660,34
"672","gr",96022,"29:02.0","29:10.1","eat",2303,2160,1572,34
"673","gr",96022,"29:02.0","29:10.2","eat",2339,2117,1710,34
"674","gr",96022,"29:02.0","29:10.3","eat",2315,2156,1633,34
"675","gr",96022,"29:02.0","29:10.4","eat",2357,2176,1680,34
"676","gr",96022,"29:02.0","29:10.5","eat",2383,2096,1715,34
"677","gr",96022,"29:02.0","29:10.6","eat",2319,2178,1644,34
"678","gr",96022,"29:02.0","29:10.7","eat",2339,2147,1606,34
"679","gr",96022,"29:02.0","29:10.8","eat",2333,2163,1662,34
"680","gr",96022,"29:02.0","29:10.9","eat",2406,2184,1737,34
"681","gr",96022,"34:11.0","34:28.0","eat",2172,2041,1661,35
"682","gr",96022,"34:11.0","34:28.1","eat",2095,2256,1709,35
"683","gr",96022,"34:11.0","34:28.2","eat",2223,1998,1562,35
"684","gr",96022,"34:11.0","34:28.3","eat",2232,2053,1539,35
"685","gr",96022,"34:11.0","34:28.4","eat",2315,2265,1466,35
"686","gr",96022,"34:11.0","34:28.5","eat",2258,2248,1671,35
"687","gr",96022,"34:11.0","34:28.6","eat",2199,2095,1553,35
"688","gr",96022,"34:11.0","34:28.7","eat",2179,2246,1679,35
"689","gr",96022,"34:11.0","34:28.8","eat",2242,2276,1528,35
"690","gr",96022,"34:11.0","34:28.9","eat",2282,2185,1627,35
"691","gr",96022,"34:31.0","34:31.0","eat",2353,2240,1723,35
"692","gr",96022,"34:31.0","34:31.1","eat",2233,2232,1598,35
"693","gr",96022,"34:31.0","34:31.2","eat",2391,2297,1558,35
"694","gr",96022,"34:31.0","34:31.3","eat",2408,2165,1629,35
"695","gr",96022,"34:31.0","34:31.4","eat",2324,2105,1644,35
"696","gr",96022,"34:31.0","34:31.5","eat",2309,2155,1665,35
"697","gr",96022,"34:31.0","34:31.6","eat",2311,2201,1627,35
"698","gr",96022,"34:31.0","34:31.7","eat",2287,2204,1608,35
"699","gr",96022,"34:31.0","34:31.8","eat",2339,2240,1804,35
"700","gr",96022,"34:31.0","34:31.9","eat",2431,2140,1725,35
"701","gr",96022,"34:31.0","34:32.0","eat",2517,2133,1746,36
"702","gr",96022,"34:31.0","34:32.1","eat",2527,2253,1721,36
"703","gr",96022,"34:31.0","34:32.2","eat",2433,2346,1730,36
"704","gr",96022,"34:31.0","34:32.3","eat",2380,2172,1752,36
"705","gr",96022,"34:31.0","34:32.4","eat",2359,2345,1797,36
"706","gr",96022,"34:31.0","34:32.5","eat",2402,2256,1680,36
"707","gr",96022,"34:31.0","34:32.6","eat",2336,2320,1708,36
"708","gr",96022,"34:31.0","34:32.7","eat",2350,2184,1731,36
"709","gr",96022,"34:31.0","34:32.8","eat",2377,2285,1749,36
"710","gr",96022,"34:31.0","34:32.9","eat",2408,2355,1799,36
"711","gr",96022,"34:31.0","34:33.0","eat",2300,2281,1624,36
"712","gr",96022,"34:31.0","34:33.1","eat",2354,2261,1705,36
"713","gr",96022,"34:31.0","34:33.2","eat",2365,2280,1762,36
"714","gr",96022,"34:31.0","34:33.3","eat",2351,2301,1662,36
